GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
coverage-report/org.adempiere.base,org.compiere.model,OracleBlobSQL,206,0,8,0,39,0,8,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_CtxHelpSuggestion,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,SystemProperties,173,0,14,0,47,0,39,0,32,0
coverage-report/org.adempiere.base,org.compiere.model,AttachmentFileSystem,1202,0,158,0,253,0,92,0,13,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_FieldGroup,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_ZoomCondition,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_ReplicationDocument,222,0,16,0,61,0,32,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Tab,995,0,94,0,276,0,146,0,99,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ProductDownload,169,0,8,0,44,0,24,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_T_TrialBalance,1216,0,120,0,330,0,168,0,108,0
coverage-report/org.adempiere.base,org.compiere.model,MClientShare,415,0,40,0,102,0,38,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,MChartDatasource,270,0,38,0,71,0,24,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Split,470,0,46,0,139,0,72,0,49,0
coverage-report/org.adempiere.base,org.compiere.model,I_ASP_Field,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_AllocationHdr,449,0,40,0,128,0,68,0,48,0
coverage-report/org.adempiere.base,org.compiere.model,X_TestUU,103,0,0,0,27,0,16,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,MRequiredPlugin,49,0,7,0,18,0,12,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_CashBook_Acct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MAttributeInstanceLine,54,0,0,0,14,0,6,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_PaySelection,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MPOSKeyLayout,249,0,22,0,56,0,29,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Extension,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_PA_SLA_Criteria,178,0,8,0,48,0,27,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,MResourceAssignment,93,0,6,0,28,0,9,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ShipperLabelsCfg,251,0,16,0,70,0,38,0,30,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_WizardProcess,195,0,12,0,53,0,28,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_TransactionAllocation,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MEntityType,209,0,32,0,53,0,31,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,MTree_Node,93,0,2,0,29,0,6,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Modification,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MPInstance,1181,0,122,0,289,0,92,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_DiscountSchema,269,0,18,0,76,0,42,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RfQ_TopicSubscriber,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MCtxHelp,23,0,0,0,8,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_MeasureCalc,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Info_Tax,221,0,14,0,62,0,34,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,X_I_Payment,1205,0,84,0,342,0,192,0,150,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_UOM,238,0,12,0,66,0,37,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_CashBook_Acct,295,0,18,0,79,0,40,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,MRefTable,178,0,16,0,47,0,24,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Charge,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Depreciation,170,0,8,0,47,0,26,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Activity,178,0,8,0,48,0,27,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,I_ASP_Ref_List,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_ChargeType_DocType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MMovement,2492,0,342,0,574,0,209,0,38,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_RelationType,278,0,16,0,74,0,41,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_UserDef_Tab,414,0,22,0,111,0,63,0,52,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_DashboardPreference,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,POResultSet,129,0,16,0,39,0,15,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_CtxHelpMsg,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_Status,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_S_TimeExpense,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_T_Reconciliation,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Table,621,0,54,0,175,0,95,0,68,0
coverage-report/org.adempiere.base,org.compiere.model,GridTabVO,1518,0,164,0,380,0,101,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,I_TestUUDet,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_ServiceLevelLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_EntityType,211,0,8,0,57,0,33,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_InfoRelated,338,0,22,0,89,0,48,0,37,0
coverage-report/org.adempiere.base,org.compiere.model,ProductCost,371,0,44,0,103,0,35,0,13,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_OrderLine,1470,0,144,0,410,0,210,0,138,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_POSKeyLayout,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MatchPOAutoMatch.new Comparator() {...},19,0,4,0,4,0,4,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_InvoiceBatchLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_SLA_Goal,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Channel,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MPackageExp,103,0,4,0,27,0,8,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,X_U_RoleMenu,172,0,12,0,47,0,24,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_Group,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MatchPOAutoMatch.new Comparator() {...},19,0,4,0,4,0,4,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,MCashBook,223,0,20,0,51,0,26,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,I_T_Replenish,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_RfQLine,302,0,20,0,82,0,44,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Calendar,130,0,4,0,34,0,19,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Role,1139,0,140,0,338,0,173,0,103,0
coverage-report/org.adempiere.base,org.compiere.model,MJournalBatch,1813,0,224,0,441,0,146,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RevenueRecognition_Run,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,PO.new TrxEventListener() {...},79,0,10,0,14,0,9,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,PO.new TrxEventListener() {...},22,0,2,0,8,0,5,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_StorageOnHand,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,PO.new TrxEventListener() {...},27,0,2,0,8,0,5,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_UserDef_Theme_Detail,156,0,8,0,43,0,23,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,PO.new ThreadLocal() {...},5,0,0,0,2,0,2,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RfQ_TopicSubscriberOnly,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MTableValRule,260,0,18,0,60,0,25,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Currency,271,0,20,0,80,0,43,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,MInvoiceLine,2930,0,374,0,694,0,246,0,59,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Column_Access,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_LdapAccess,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MMeasure,1539,0,186,0,373,0,117,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_UOM_Conversion,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MAssetAcct,281,0,26,0,69,0,33,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,MSequence,2529,0,408,0,660,0,241,0,37,0
coverage-report/org.adempiere.base,org.compiere.model,MBankStatementMatcher,187,0,18,0,50,0,16,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,X_B_BuyerFunds,255,0,20,0,70,0,36,0,26,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_Goal,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Cycle,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_PriceList_Version,269,0,16,0,70,0,38,0,30,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_AlertRecipient,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_I_PriceList,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_T_InventoryValue,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MPaymentTransaction,1761,0,188,0,407,0,119,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,MAttributeSet,983,0,162,0,210,0,118,0,37,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Charge,368,0,34,0,102,0,53,0,36,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_AddressValidationCfg,234,0,8,0,64,0,37,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,MCashPlan,100,0,4,0,28,0,8,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Table,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MUserDefTheme,325,0,40,0,76,0,28,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,MAcctProcessorLog,36,0,0,0,11,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_DunningRunEntry,448,0,40,0,121,0,62,0,42,0
coverage-report/org.adempiere.base,org.compiere.model,I_IMP_Processor_Type,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_PrintFormatItem,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MMatchPO.new Comparator() {...},19,0,4,0,4,0,4,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,GridTable.Loader,749,0,112,0,186,0,64,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,BatchInsert.BatchInsertException,5,0,0,0,2,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_B_TopicCategory,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_ASP_Process,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MRoleOrgAccess,291,0,22,0,67,0,31,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_OrderLandedCost,238,0,18,0,67,0,35,0,26,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_RequestTypeUpdates,171,0,12,0,47,0,24,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_Status,438,0,40,0,122,0,64,0,44,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Inventory,863,0,80,0,234,0,122,0,82,0
coverage-report/org.adempiere.base,org.compiere.model,MInOutLineConfirm,235,0,24,0,61,0,23,0,11,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Depreciation_Table_Detail,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Year,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_I_InOutLineConfirm,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_RMATax,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Retirement,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MEXPProcessorType,22,0,0,0,7,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,MIssueUser,136,0,10,0,43,0,12,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,MAlertRule,355,0,34,0,78,0,30,0,13,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Depreciation_Exp,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Location,417,0,24,0,112,0,63,0,51,0
coverage-report/org.adempiere.base,org.compiere.model,MAttachment,1866,0,286,0,424,0,194,0,51,0
coverage-report/org.adempiere.base,org.compiere.model,MStyleLine,47,0,2,0,17,0,8,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Project,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MCommissionLine,56,0,4,0,20,0,7,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_Product_PO,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_Category,180,0,8,0,47,0,26,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Department,122,0,4,0,33,0,18,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,MLdapUser,69,0,0,0,28,0,12,0,12,0
coverage-report/org.adempiere.base,org.compiere.model,MOrder.MatchingRecord,42,0,0,0,1,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MAccessLog,48,0,0,0,16,0,5,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,X_ASP_Window,193,0,12,0,51,0,27,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,X_GL_JournalLine,1431,0,146,0,386,0,195,0,122,0
coverage-report/org.adempiere.base,org.compiere.model,I_I_Conversion_Rate,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MBPartnerLocation,492,0,82,0,110,0,56,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,X_I_GLJournal,1571,0,138,0,428,0,227,0,158,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_ElementValue,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Info_Lic,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Preference,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_QualityTestResult,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_ProjectPhase,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MSchedulerPara,127,0,8,0,32,0,15,0,11,0
coverage-report/org.adempiere.base,org.compiere.model,MRevenueRecogService,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_CountryGroup,174,0,4,0,46,0,27,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ShipperLabels,226,0,16,0,61,0,32,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Product_QualityTest,193,0,12,0,51,0,27,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_InOutConfirm,444,0,38,0,125,0,67,0,48,0
coverage-report/org.adempiere.base,org.compiere.model,X_EXP_Processor,235,0,10,0,64,0,36,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,MWFActivityApprover,47,0,0,0,13,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_PriceList,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_RMA,639,0,54,0,173,0,92,0,65,0
coverage-report/org.adempiere.base,org.compiere.model,IArchiveStore,41,0,6,0,11,0,5,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_RecentItem,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_S_Training_Class,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MDocTypeCounter,666,0,134,0,185,0,92,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_Achievement,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_InvoiceBatchLine,916,0,88,0,250,0,128,0,84,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_OrgInfo,523,0,40,0,139,0,74,0,54,0
coverage-report/org.adempiere.base,org.compiere.model,SalesMgmtValidator,128,0,22,0,37,0,20,0,9,0
coverage-report/org.adempiere.base,org.compiere.model,MLabel,311,0,14,0,68,0,15,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,I_S_Resource,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Split,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_CM_Chat,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MAddressValidation,254,0,8,0,57,0,19,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,BatchUpdate,582,0,104,0,158,0,61,0,9,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_RfQ_Topic,195,0,12,0,52,0,28,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,X_ASP_Level,217,0,12,0,58,0,32,0,26,0
coverage-report/org.adempiere.base,org.compiere.model,MAssetProduct,95,0,4,0,26,0,9,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,MPInstanceLog,472,0,38,0,117,0,53,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,MPaySelectionCheck,1450,0,164,0,377,0,103,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_CommissionRun,283,0,22,0,79,0,42,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,MSchedule,494,0,98,0,131,0,67,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,MInOutLineMA,380,0,34,0,91,0,34,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Ref_Table,388,0,28,0,104,0,55,0,41,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Order,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Group_Acct,984,0,82,0,271,0,138,0,97,0
coverage-report/org.adempiere.base,org.compiere.model,MAttributeSetInstance,615,0,84,0,147,0,62,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_PA_ReportLine,496,0,38,0,137,0,74,0,55,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_WorkflowProcessorLog,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Role,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Opportunity,498,0,40,0,136,0,72,0,52,0
coverage-report/org.adempiere.base,org.compiere.model,MDunningRunLine,514,0,48,0,131,0,42,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,MRfQTopicSubscriber,141,0,16,0,38,0,13,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,IBatchOperation,4,0,0,0,2,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MTreeNode,472,0,60,0,143,0,66,0,36,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_PrintLabel,283,0,20,0,77,0,41,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,MUserDefProcParameter,83,0,4,0,27,0,6,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Password_History,167,0,8,0,46,0,25,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,I_I_Order,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_Shipper,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MFieldGroup,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_CostType,141,0,4,0,37,0,21,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,X_S_TimeType,141,0,4,0,37,0,21,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,MAssetChange,221,0,26,0,48,0,24,0,11,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_PrintForm,676,0,60,0,174,0,89,0,59,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_1099Box,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MBPartner,1735,0,212,0,439,0,162,0,56,0
coverage-report/org.adempiere.base,org.compiere.model,MOrderPaySchedule,344,0,30,0,91,0,28,0,13,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ShipperPackagingCfg,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_CostDetail,892,0,90,0,251,0,128,0,83,0
coverage-report/org.adempiere.base,org.compiere.model,MTableIndex,442,0,32,0,100,0,32,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_OrderSource,144,0,4,0,39,0,22,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,MChangeRequest,117,0,16,0,30,0,15,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Disposed,796,0,70,0,226,0,120,0,85,0
coverage-report/org.adempiere.base,org.compiere.model,MEXPProcessorParameter,22,0,0,0,7,0,4,0,4,0
